ID,Nombre,Calificación,Direccion,Tipo_Comida,Comentario,Calificacion_Comentario
"9.974849,-84.8391",Matobes,4.5,"Puntarens, Puntarenas 60101 Costa Rica","Italiana, Pizzería, Europea","Simplemente perfecto. Puntarenas es no à bonita ciudad y nos decepcionó bastante pero encontramos este increíble restaurante en la calle principal y fue perfecto. Las pizzas, las ensaladas, el vino y la cerveza, todo era tan bueno! El dueño es muy agradable y el personal muy divertido y profesional. Las ensaladas son tan grandes, uno puede alimentar a por lo menos 2 personas. Un lugar muy agradable para no perdérselo",5
"9.974849,-84.8391",Matobes,4.5,"Puntarens, Puntarenas 60101 Costa Rica","Italiana, Pizzería, Europea","Una buena señal de que este pequeño restaurante estaba ocupado, en realidad lleno, cuando muchos otros en la zona estaban vacíos. Buena comida, buen servicio.",5
"9.974849,-84.8391",Matobes,4.5,"Puntarens, Puntarenas 60101 Costa Rica","Italiana, Pizzería, Europea","Recientemente visité Puntarenas ... pequeña gran ciudad costera. que se refiere a este restaurante por un local y no engañarán. Empezó con la lista de vino ... en un país de ""hemos Sauvignon Blanc"", esta pequeña joya de restaurante tenía Pinot Grigio,). Una bonita opción. Pedimos ensalada Caprese y pizza. Delicioso. El servicio era perfecto.",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Excelente servicio al cliente. La comida preparada en el momento, muy buen Sabor. Lo recomiendo, servicio para comer en el restaurante y para llevar.",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Esquisito, buenas porciones , presentación , ingredientes . En pandemia , pudimos sentarnos al aire libre y pasar un buen rato en burbuja .",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense",Cuesta encontrar donde comer en Esterillos o bien en playa bejuco  la pizza es muy buena con excelente sabor y tiene un  buen precio. La atención es muy buena. Recomendable el lugar.,4
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Buscando una opción para comer nos decidimos por este restaurante y pizzería El Maná queda carretera a Esterillos oeste en el Town Center tienen muchas opciones de cafetería y restaurantes y decidimos comer comida Italia , cual fue nuestra sorpresa al leer el menú! Tienen variedad de opciones y eso fue genial!!! Decidí como buena tica ☺️ comer casado. Súper delicioso Así que si vas de camino hacia Parrita, Manuel Antonio, Quepos, Uvita.....etc no dudes en parar en el Town Center y adquirir lo que se te antojeHasta la próxima y sigo con mi paseo....❤️Pura Vida! ✌",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense",Muy buena pizza. Generosos con el queso un gran sabor. Buen servicio de los dueños. Recomendada la caprichosa. La hawaiana riquísima.,5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Buena opción para almorzar o cenar, variedad de platos aunque se le podría poner menos condimentados. No probamos la pizza pero la focaccia estaba muy rica y los smoothies muy buenos",3
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Definitivamente no volvería ni lo recomiendo. La pizza con ingredientes que parecían añejos,  demasiado grasosa, la pasta dura. Mal sabor. Para rematar la bebida natural  sin sabor y con demasiada azúcar! No vale lo que me cobraron.",1
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense",Tras 10 minutos en la mesa y un par de solicitudes de atención me cansé y fui del lugar.Deficiente servicio al cliente.La comida no se que tal será,2
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Es cara, el queso era una goma, el jamon no era bueno y pedimos una con pollo, y el pollo venia empanizado y frito, se supone que esas cosas se deben aclarar ... no vale lo que pagamos ni cerca!!",2
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense",muy buena atencion y servicio rapido. Las pizzas muy sabrosas pero un poco caras. Quise probar el ceviche tambien pero ver el precio de 6 mil colones me dio miedo. Porque no ofrecen un ceviche pequeno por la mitad del precio?,4
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Visité este lugar con altas expectativas por las recomendaciones que leí y no quedé decepcionado. La pizza es sencillamente de las mejores que he probado y definitivamente de las mejores no sólo de la zona sino del país. No sólo so, sino también todos mis acompañantes, quedamos deleitados con la pizza.",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Antes del fin de año, visité éste restaurante con mi familia, ordenamos una pizza mediana que resultó ser enorme. el sabor fue bastante bueno y la atención tambien.Sitio recomendado para sentarse a hablar y pasar un buen rato, con buena comida a un excelente precio.",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Este restaurante se encuentra justo al frente del Residencial Malaga Bejuco, y probando las opciones nos encontramos con esta selección de pizzas, muy ricas y bien preparadas, buena relación tamaño / precio",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Es un lugar muy lindo, la comida es fresca y deliciosa, la preparan cuando se pide, los precios son un poco costosos y la atención es deficiente. He ido varias veces pues el ceviche que venden es mortal ♡",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","La señora que atiende hace un esfuerzo por dar un buen servicio, la comida rica, buena cantidad y buen precio!",4
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense",Comimos dos veces en este restaurante y la comida era muy buena. El pescado y el seefood son frescos y bien cocinados. La porción es justa y la comida es muy sabrosa. El camarero fue agradable. Lo único es que no tienen alcohol pero puedes traer el tuyo. Las comidas no fueron servidas al mismo tiempo para todos en la mesa.,4
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense",Muy buena pizza y el servicio fue muy amable y rápido. A mis hijos les encantó la comida. Definitivamente lo recomiendo si eres un amante de la pizza.,5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Si quieres comer algo que te gusta este es el restaurante. A mis hijos les encanta su pizza. No puedo describir su rostro cuando lo pruebo, no hay palabras que puedan decir la felicidad.",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Este es un restaurante familiar y tiene la mejor pizza de nuestra área, incluido Jaco. Es nuestro lugar al que ir para esa cena cuando queremos presionar el botón fácil. 20 minutos como máximo para un pedido de pizza y estoy de camino a casa con un delicioso pastel hecho a medida para mí. Este lugar es una joya escondida entre las comunidades de playa aquí en Esterillos.",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Somos dueños de un condominio al otro lado de la calle de este gran restaurante. Nunca dejamos de comer en El Mana. En realidad, es bastante sorprendente que esta pequeña plaza tenga tantos lugares excelentes para comer. El Mana es nuestra parada favorita para cenar. Incluso los nachos están recién hechos cuando se ordenan al ordenar el plato. . . que es una comida para dos. - John",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Quería comer en uno de los mejores restaurantes de este centro comercial, pero la familia quería pizza. Pedí patacones y casado de pollo y me sorprendieron por ser excelentes. También hacen jugos frescos. No venden vino / cerveza, pero hay una tienda de licores al lado, y no les importa si traes la tuya. Es exterior con patio cubierto. Tiene futbolito. Los empleados eran geniales.",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Hemos estado aquí muchas veces durante nuestra estancia en la zona. Tienen el mejor ceviche, siempre muy fresco y delicioso. La pizza es muy buena también, deliciosa. Todo lo que tuvimos aquí fue genial.",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Nuestro grupo en realidad comimos allí dos veces en una semana. Quién habría pensado podría conseguir una pizza sabrosa aquí? También aprendió un nuevo truco en el limon, pizza, sorprendentemente buena!",4
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Buena comida, precios razonables y el personal es muy amable, también hay otro tipo de restaurantes en el plaza.",4
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","El Grupo Maná es el lugar para conseguir un ceviche con patacones (plátano verde frito),el personal es amable y el precio es razonable.",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Pensé que era una pizza común para los turistas. Estaba muy equivocado! Normalmente odio las tostadas, me hizo pensar que el suyo! Y el ceviche mixtos ¡ñam ñam!",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Hemos estado en el Mana varias veces. Hemos probado varios tipos de pizza. Mis favoritos son la Caprichosa y el tocino y champiñones. Su favorito es su pizza de firma, El Mana. Tienen un montón de opciones en el menú, pero la pizza es tan bueno que no he probado ninguno de los pannini todavía. Que sonido tan bueno! Normalmente nos los tamaños individuales, así que podemos conseguir nuestros favoritos, pero él trajo a casa una pizza grande ayer y fue increíble.El personal es amable y el chef viene a decir hola. Están abiertos todos los días excepto lunes y tienen el desayuno y el almuerzo. Probé el ceviche de pescado la semana pasada y fue genial. Fue una generosa porción que sirvieron en un cáscara de coco con patacones en vez de patatas fritas.Tienen refrescos y zumos naturales para beber. Si quieres algo más fuerte, el restaurante de al lado tiene cervezas y cervezas locales de artesanías.Sin duda volveremos!",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Decidimos probar este restaurante porque nos quedamos en Benjuco y funcionaba bien para nosotros. Había una amplia variedad de productos en el menú. El precio era un poco alto, pero yo soy de soda. La comida era estupenda, especialmente la pizza. Incluso volvimos otra noche y nos dieron pizza ir porque lo disfrutamos mucho.El restaurante era bastante caliente como el sol se estaba poniendo y no había viento.",4
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense","Fuimos a por una pizza una noche ya que realmente tenía un antojo. El lugar está en una nueva plaza, pero el restaurante en sí es difícil de identificar. Su lado Havah. Una pizza, a un precio razonable. Éramos una familia de 4 y una pizza grande y spit era mucho. Altamente recomendado.",5
"9.528176,-84.43733",Pizzeria & Restaurante El Mana,4.5,"Town Center Frente a Residencial Malaga Town Center De Esterillos, 100 Meters Norte De La Entrada a Bejuco, Puntarenas 60101 Costa Rica","Pizzería, Sudamericana, Costarricense",Fuimos allí para una pizza. Me quedé agradablemente sorprendido por la calidad de la pizza y el cuidado con que fue hecho. La tienda no estaba muy concurrido temprano en una noche de sábado. El personal era muy atento y la máquina de pizza nos paramos para ser ciertas todas estaba bien. Pizza muy buena.,5
"9.521282,-84.44315",Don Toro,5.0,"Esterillos Este, Puntarenas Costa Rica",Sudamericana,"Frente al mar, mesas bajo árboles, prácticamente comes en la playa. Trato de primera. La comida deliciosa y bien presentada, las porciones están bien y el precio muy bueno, incluso barato para lo que suelen cobrar en la zona. Sin duda volveré.",5
"9.521282,-84.44315",Don Toro,5.0,"Esterillos Este, Puntarenas Costa Rica",Sudamericana,"lo que lo hace bonito es que esta justo en la playa entonces el ambiente es muy lindo, se come bien bajo los arboles o las palmeras ,pedí un arroz con camarones que para mi gusto le faltaba un poquito de sabor, no obstante repetiría en este lugar. el servicio es bueno y los precios son justos precios aproximados 7.000 con cerveza o refrescoel camino para llegar a el es de lastre pero apto para cualquier tipo de vehículo, el paisaje es hermoso",4
"9.521282,-84.44315",Don Toro,5.0,"Esterillos Este, Puntarenas Costa Rica",Sudamericana,"BBB. Excelente relación calidad precio en un lugar espectacular. Comes literalmente en la arena de la playa. Comemos o cenamos aquí cada fin de semana. Hay platos como el arroz con camarones, los ceviches o pescado entero que son top. El servicio de lo mejor.",5
"9.521282,-84.44315",Don Toro,5.0,"Esterillos Este, Puntarenas Costa Rica",Sudamericana,"Restaurante Don Toro queda enfrente del mar. Las mesas ubicadas con distanciamiento en la playa. El ceviche y el pescado es fresco y delicioso. Ya sea frito o con salsa de gengibre, maracuya o aguacate, con dos acompañamientos. Los precios muy razonables y el servicio es bueno. Recomendado!",5
"9.974726,-84.844986",Lunarossa,5.0,"150mts Oeste Del Parque Lobo Paseo de los Turistas, Puntarenas 60101 Costa Rica","Mariscos, Latina, Costarricense, Española, Contemporánea","Definitivamente un 5 de 5, sin duda una opción a tomar si se quiere disfrutar de una comida fresca, riquísima, elegante en un lugar cómodo con una vista del la playa del puerto.Buena atención, tiempos adecuados, productos frescos, buenos precios.",5
"9.974726,-84.844986",Lunarossa,5.0,"150mts Oeste Del Parque Lobo Paseo de los Turistas, Puntarenas 60101 Costa Rica","Mariscos, Latina, Costarricense, Española, Contemporánea","Mi familia y yo no podemos describir tan espectacular sabor de estos platos. Simplemente, ¡sensacional!Pedimos entradas de popets de coliflor, flat bread y un ceviche warm. No habían puesto los platos en la mesa cuando ya no quedaba nada en el plato De plato fuerte pedimos los especiales del día: camarones jumbo y pescado róbalo. Quedamos boquiabiertos además de súper satisfechos con el sabor, la cantidad y el precio. Algo “caro”, pero considerando el sabor y la cantidad, es lo justo! Volvería sin pensarlo. Mega recomendado! ",5
"9.974726,-84.844986",Lunarossa,5.0,"150mts Oeste Del Parque Lobo Paseo de los Turistas, Puntarenas 60101 Costa Rica","Mariscos, Latina, Costarricense, Española, Contemporánea","Excelente opción en el paseo de los turistas (Puntarenas, Costa Rica), menú de comida local combinada con algo de fusión, en un buena ambiente!Happy hour y un espacio disruptive con respecto a los restaurantes del puerto, mix entre restaurant cosmopolita y Launge!Me encanto la decoración de interiores!",5
"9.974726,-84.844986",Lunarossa,5.0,"150mts Oeste Del Parque Lobo Paseo de los Turistas, Puntarenas 60101 Costa Rica","Mariscos, Latina, Costarricense, Española, Contemporánea","Están empezando con el negocio! Excelente lugar, acogedor, limpio y con excelente atención!! Ni que decir de la comida y los cócteles!! Lo recomiendo para aquellos que quieren salirse de lo común y sentir que tomaron la mejor decisión en Puntarenas!!!",5
"9.974726,-84.844986",Lunarossa,5.0,"150mts Oeste Del Parque Lobo Paseo de los Turistas, Puntarenas 60101 Costa Rica","Mariscos, Latina, Costarricense, Española, Contemporánea","Tuvimos la mejor cena hasta ahora en Costa Rica, muy inesperada en este lugar. La decoración está en el punto, de muy buen gusto pero minimalista. El servicio rápido y super amable, ¡pero la comida fue la estrella de la noche! ! ! El ceviche era increíble, los tacos de pescado para los niños eran súper frescos y mi esposo tenía pasta con schrimps, ¡y me encantó! Todo muy bien presentado.Tienen poca capacidad, por lo que probablemente sea necesario reservar, aunque entramos y tuvimos suerte. La zona exterior es bonita, pero también el interior junto al bar o en las mesas románticas podría ser un buen lugar. ¡Sigue haciendo lo que estás haciendo, equipo LunnaRossa!",5
"9.974726,-84.844986",Lunarossa,5.0,"150mts Oeste Del Parque Lobo Paseo de los Turistas, Puntarenas 60101 Costa Rica","Mariscos, Latina, Costarricense, Española, Contemporánea","Mi esposa y yo vivimos en Montezuma y a menudo pasamos la noche en Puntarenas. Siempre nos hospedamos en el Hotel Alamar y siempre estamos deseando encontrar un buen restaurante a poca distancia. Misión cumplida. Mientras que en Puntarenas hace unas semanas encontramos Lunarossa a solo unas cuadras de distancia. ¡Qué tesoro! El dueño tiene un título en moda y es evidente. Lunarossa es un pequeño restaurante en el piso superior bellamente decorado con vistas a la playa con un patio al aire libre. La comida fue absolutamente deliciosa, el servicio (del propietario, nada menos) fue perfecto, y tienen un martinini especial de la casa que no tiene igual. ¡Quería quedarme un día más solo para comer allí de nuevo! Comeré allí cada vez que pase por Puntarenas. Si viviera en Puntarenas, ¡este sería mi lugar de reunión!",5
"9.974726,-84.844986",Lunarossa,5.0,"150mts Oeste Del Parque Lobo Paseo de los Turistas, Puntarenas 60101 Costa Rica","Mariscos, Latina, Costarricense, Española, Contemporánea","Fabuloso restaurante nuevo con cocina increíble. La joven dueña, Alexa, realmente ha puesto su corazón y su alma en este lugar y se nota. De lejos, el mejor restaurante que hemos probado este año.",5
"9.97778,-84.82343",Maes Grill,5.0,"300 metros al Este Del Parque Marino, Puntarenas 60101 Costa Rica","Estadounidense, Internacional, Latina, Parrillada, Española","La comida estaba deliciosa, pedimos alitas y sweet fries. Las porciones son adecuadas, la atención es buena. Precios cómodos.",5
"9.97778,-84.82343",Maes Grill,5.0,"300 metros al Este Del Parque Marino, Puntarenas 60101 Costa Rica","Estadounidense, Internacional, Latina, Parrillada, Española",Exquisito. Costillas para mi hamburguesa y alitas. Anillos de Calamar y Mozarella sticks. Aderezo de la ensalada súper buena. No hay mucho del mar de comer pero la vista y la brisa compensaron el mar en el menú. 29 mil para 5 personas con bebidas y quedamos bien. Adelante no dudes. Tomate el tiempo los platillos salen más lento que en Wall Street.,5
"9.97778,-84.82343",Maes Grill,5.0,"300 metros al Este Del Parque Marino, Puntarenas 60101 Costa Rica","Estadounidense, Internacional, Latina, Parrillada, Española","Lo mejor de la zona! Frente al mar Comida de calidad, lugar acogedor, un menú variado Excelente para ir con familia o amigos y buena relación calidad precioEs mi restaurante favorito en Puntarenas sin ninguna duda Lo único en contra es que abren después de las 5 pm entre semana ",5
"9.97778,-84.82343",Maes Grill,5.0,"300 metros al Este Del Parque Marino, Puntarenas 60101 Costa Rica","Estadounidense, Internacional, Latina, Parrillada, Española",Fui con mi familia e hijos un excelente lugar buena atención excelente servicio como de llegar atención inmediata,5
"9.97778,-84.82343",Maes Grill,5.0,"300 metros al Este Del Parque Marino, Puntarenas 60101 Costa Rica","Estadounidense, Internacional, Latina, Parrillada, Española","Maes grill está escondido y no es fácil de ubicar, pero es un excelente restaurante para comer rico en el puerto. Es tan Bueno que es frecuentado por personas de la zona. Las hamburguesas son deliciosas y las alitas también. En precio les puedo asegurar que se paga un precio justo y que es más barato que muchos otros restaurantes más populares y menos ricos.",5
"9.97778,-84.82343",Maes Grill,5.0,"300 metros al Este Del Parque Marino, Puntarenas 60101 Costa Rica","Estadounidense, Internacional, Latina, Parrillada, Española","Muy bueno el lomo de atún, la presentación también muy buena. En Puntarenas de los mejores lugares!!!",5
"9.97778,-84.82343",Maes Grill,5.0,"300 metros al Este Del Parque Marino, Puntarenas 60101 Costa Rica","Estadounidense, Internacional, Latina, Parrillada, Española","la comida es muy rica, hay mucha variedad los precios son accesibleslo único que no es bueno es la pizza, ya que hecha con tortilla de harina",5
"9.97778,-84.82343",Maes Grill,5.0,"300 metros al Este Del Parque Marino, Puntarenas 60101 Costa Rica","Estadounidense, Internacional, Latina, Parrillada, Española","Fuimos al restaurante pensando en el deseo de mi hijo de comer una hamburguesa, no teníamos mayor expectativa; pero al llegar nos encontramos una joya alejada del centro de Puntarenas! La combinación perfecta de un lugar tranquilo, con excelente atención, el sonido del mar, bajo un cielo despejado, música perfectamente ambientada y una cena extremadamente deliciosa, sin duda volvería una y otra vez!",5
"9.97778,-84.82343",Maes Grill,5.0,"300 metros al Este Del Parque Marino, Puntarenas 60101 Costa Rica","Estadounidense, Internacional, Latina, Parrillada, Española","Encontramos este lugar en Tripadvisor durante nuestro viaje a la Isla Tortuga. Sus hamburguesas, alitas, quesadillas y todo fue soberbio. Nos acomodaron (un grupo de 27) y la comida fue estupenda! Muy recomendable.",5
"9.97778,-84.82343",Maes Grill,5.0,"300 metros al Este Del Parque Marino, Puntarenas 60101 Costa Rica","Estadounidense, Internacional, Latina, Parrillada, Española","Un pequeño lugar justo en frente de la playa, en el primer sitio no parece prometedor, pero cuando llega el servicio y la comida, ¡GUAU! ! ! , gran lugar",5
"9.963909,-85.1116",Centro Tipico Jicaraleno,4.5,"Metros Este de la Empresea Buses Arsa 50 Centro TÍpico Jicaraleño, Puntarenas 60104 Costa Rica","Costarricense, Mariscos, Sudamericana","Cierran el portón en la noche y no puedes salir.No puedes sacar tu auto o salir caminando porque el dueño dice ""este es un negocio no para andar trasnochando en la calle"", eran las 10 pm.Cuando hicimos la reservación nadie nos indicó las reglas del lugar, probablemente el sueño espera que podamos adivinar las reglas, porque nos dijo yo he tenido este negocio por 30 años y todos saben las reglas.",3
"9.963909,-85.1116",Centro Tipico Jicaraleno,4.5,"Metros Este de la Empresea Buses Arsa 50 Centro TÍpico Jicaraleño, Puntarenas 60104 Costa Rica","Costarricense, Mariscos, Sudamericana","la verdad que es la primera vez que visito el lugar , ya me lo habian recomendado y la verdad es mejor de lo que esperaba. Rico, muy tipico limpio y sumamente comodo de precio.",4
"9.963909,-85.1116",Centro Tipico Jicaraleno,4.5,"Metros Este de la Empresea Buses Arsa 50 Centro TÍpico Jicaraleño, Puntarenas 60104 Costa Rica","Costarricense, Mariscos, Sudamericana","Muy barato, mucha variedad en comida.Carne y fajitas de cerdo bienArroz con pollo.. más o menosCeviche muy buenoCasado más o menosLugar lindo muy típicoNo tienen plato para niños",4
"9.963909,-85.1116",Centro Tipico Jicaraleno,4.5,"Metros Este de la Empresea Buses Arsa 50 Centro TÍpico Jicaraleño, Puntarenas 60104 Costa Rica","Costarricense, Mariscos, Sudamericana","Jicaral es un lugar muy caliente, este lugar es ideal para almorzar y pasar un buen rato pues es bastante fresco. Digno y su personal atienden muy bien a sus clientes; el casado es muy sabroso y bien surtido; el lugar muy limpio y los precios bastante accesibles.",4
"9.963909,-85.1116",Centro Tipico Jicaraleno,4.5,"Metros Este de la Empresea Buses Arsa 50 Centro TÍpico Jicaraleño, Puntarenas 60104 Costa Rica","Costarricense, Mariscos, Sudamericana","un lugar muy agradable, los precios tanto del hospedaje como de los alimentos son economicos, las cabinas pueden ser mejor pero el lugar en si es bastante agradable y la comida muy buena",5
"9.963909,-85.1116",Centro Tipico Jicaraleno,4.5,"Metros Este de la Empresea Buses Arsa 50 Centro TÍpico Jicaraleño, Puntarenas 60104 Costa Rica","Costarricense, Mariscos, Sudamericana","Excelente lugar para pasar un rato agradable y disfrutar de rica comida, además tienen cabinas y piscina es un lugar seguro",4
"9.963909,-85.1116",Centro Tipico Jicaraleno,4.5,"Metros Este de la Empresea Buses Arsa 50 Centro TÍpico Jicaraleño, Puntarenas 60104 Costa Rica","Costarricense, Mariscos, Sudamericana","Si van de visita a Jicaral o tiene que quedarse en la zona, les recomiendo este lugar, es sencillo pero con todas las comodidades, el restaurante es muy vistoso y su comida de la mejor en la zona, con un sabor a lo ""hecho en casa"", las ""bocas"" o ""tapas"" son excelentes, y el ambiente es sano y seguro. Lo único negativo es que aún no ofrecen servicio de desayuno pero me informaron que pronto lo estarían ofreciendo.",5
"9.963909,-85.1116",Centro Tipico Jicaraleno,4.5,"Metros Este de la Empresea Buses Arsa 50 Centro TÍpico Jicaraleño, Puntarenas 60104 Costa Rica","Costarricense, Mariscos, Sudamericana",Creo que la comida esta buena y todo esta muy limpiose puede mejorar el menu y agregar comida para vegetarianos,4
"9.963909,-85.1116",Centro Tipico Jicaraleno,4.5,"Metros Este de la Empresea Buses Arsa 50 Centro TÍpico Jicaraleño, Puntarenas 60104 Costa Rica","Costarricense, Mariscos, Sudamericana","Excelente atención y servicio además de las instalaciones, todo súper limpio y aseado tanto el local como las habitaciones",5
"9.963909,-85.1116",Centro Tipico Jicaraleno,4.5,"Metros Este de la Empresea Buses Arsa 50 Centro TÍpico Jicaraleño, Puntarenas 60104 Costa Rica","Costarricense, Mariscos, Sudamericana","Una excelente opción para comer o disfrute en familia o con amigos, mariscos, comida tradicional, piscinas, cabinas, en fin, una muy buena opción.",5
